Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract
3,"G Ding, S Khan, Z Tang, J Zhang, F Porikli","Towards better validity: Dispersion based clustering for unsupervised person re-identification",2019,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/1906.01308","https://scholar.google.com/scholar?cites=10903864138681262742&as_sdt=2005&sciodt=0,5&hl=en",759,"2020-02-26 15:55:41","","","","",,,,,3,3.00,1,5,1,"Person re-identification aims to establish the correct identity correspondences of a person moving through a non-overlapping multi-camera installation. Recent advances based on deep learning models for this task mainly focus on supervised learning scenarios where …"
3,"H Dong, S Gong, C Liu, Y Ji, S Zhong","Large margin relative distance learning for person re-identification",2017,"Iet Computer Vision","IET","https://digital-library.theiet.org/content/journals/10.1049/iet-cvi.2016.0265","https://scholar.google.com/scholar?cites=15764484646381846134&as_sdt=2005&sciodt=0,5&hl=en",760,"2020-02-26 15:55:41","","","","",,,,,3,1.00,1,5,3,"Distance metric learning has achieved great success in person re-identification. Most existing methods that learn metrics from pairwise constraints suffer the problem of imbalanced data. In this study, the authors present a large margin relative distance learning …"
3,"R Laptik","Color spaces and histogram distances influence on people re-identification in video stream",2015,"2015 Open Conference of Electrical, Electronic and …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7119489/","https://scholar.google.com/scholar?cites=4257722314014802244&as_sdt=2005&sciodt=0,5&hl=en",762,"2020-02-26 15:55:41","","","","",,,,,3,0.60,3,1,5,"The influence of color spaces and histogram distances on object re-identification in video stream is investigated. Dataset with images of pedestrians is being analyzed. A set of color spaces, histograms types and distance functions is applied to minimize re-identification …"
3,"W Li, J Li, L Zhu","Multiple-shot person re-identification via fair set-collaboration metric learning",2017,"Neurocomputing","Elsevier","https://www.sciencedirect.com/science/article/pii/S0925231217302734","https://scholar.google.com/scholar?cites=13684451453420858115&as_sdt=2005&sciodt=0,5&hl=en",763,"2020-02-26 15:55:41","","","","",,,,,3,1.00,1,3,3,"As an issue that attracts increasing interests in both academia and industry, multiple-shot person re-identification has shown promising results but suffers from real-scenario complexities and feature-crafting heuristics. To tackle the problems of set-level data variation …"
3,"G Lisanti, N Martinel, C Micheloni, A Del Bimbo, ...","From person to group re-identification via unsupervised transfer of sparse features",2019,"Image and Vision …","Elsevier","https://www.sciencedirect.com/science/article/pii/S0262885619300186","https://scholar.google.com/scholar?cites=9578565814717078297&as_sdt=2005&sciodt=0,5&hl=en",764,"2020-02-26 15:55:41","","","","",,,,,3,3.00,1,5,1,"The visual association of a person appearing in the field of view of different cameras is today well known as Person Re-Identification. Current approaches find a solution to such a problem by considering persons as individuals, hence avoiding the fact that frequently they …"
3,"JP Ainam, K Qin, G Liu, G Luo","Sparse label smoothing regularization for person re-identification",2019,"IEEE Access","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8651511/","https://scholar.google.com/scholar?cites=13801788174508602871&as_sdt=2005&sciodt=0,5&hl=en",765,"2020-02-26 15:55:41","","","","",,,,,3,3.00,1,4,1,"Person re-identification (re-id) is a cross-camera retrieval task which establishes a correspondence between images of a person from multiple cameras. Deep learning methods have been successfully applied to this problem and have achieved impressive …"
3,"D Smith","Re-identification in the absence of common matching variables",2016,"","pdfs.semanticscholar.org","https://pdfs.semanticscholar.org/71bb/f316abb6c986fd9be812153de617ddb966a0.pdf","https://scholar.google.com/scholar?cites=10702934869143075673&as_sdt=2005&sciodt=0,5&hl=en",766,"2020-02-26 15:55:41","PDF","","","",,,,,3,0.75,3,1,4,"A basic concern in statistical disclosure control is the re-identification of individuals via record linkage. A record containing identifying information in file A is linked to a record containing sensitive information in file B, resulting in a breach of confidentiality. The classical …"
3,"J Zhu, Y Du, Y Hu, L Zheng, C Cai","VRSDNet: vehicle re-identification with a shortly and densely connected convolutional neural network",2019,"Multimedia Tools and Applications","Springer","https://link.springer.com/article/10.1007/s11042-018-6270-4","https://scholar.google.com/scholar?cites=4345557256575341432&as_sdt=2005&sciodt=0,5&hl=en",768,"2020-02-26 15:55:41","","","","",,,,,3,3.00,1,5,1,"Vehicle re-identification aiming to match vehicle images captured by different cameras plays an important role in video surveillance for public security. In this paper, we solve Vehicle Re-identification with a Shortly and Densely connected convolutional neural Network …"
3,"D Wu, SJ Zheng, CA Yuan, DS Huang","A deep model with combined losses for person re-identification",2019,"Cognitive Systems Research","Elsevier","https://www.sciencedirect.com/science/article/pii/S1389041718300226","https://scholar.google.com/scholar?cites=17177105304069418938&as_sdt=2005&sciodt=0,5&hl=en",769,"2020-02-26 15:55:41","","","","",,,,,3,3.00,1,4,1,"Abstract Person re-identification (PReID), which aims to re-identity a pedestrian from multiple non-overlapping cameras, has been significantly improved by deep learning system. There exist two popular deep frameworks used for PReID, ie, identification and …"
3,"T Si, Z Zhang, S Liu","Discrimination-aware integration for person re-identification in camera networks",2019,"IEEE Access","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8660430/","https://scholar.google.com/scholar?cites=6588227666862497740&as_sdt=2005&sciodt=0,5&hl=en",770,"2020-02-26 15:55:41","","","","",,,,,3,3.00,1,3,1,"In this paper, we propose a novel method named Discrimination-Aware Integration (DAI) for person re-identification (re-ID) in camera networks, which not only integrates multiple re-ID models but also adaptively learns integration weights for different feature dimensions. To …"
3,"F Hafner, A Bhuiyan, JFP Kooij, E Granger","A cross-modal distillation network for person re-identification in rgb-depth",2018,"arXiv preprint arXiv …","arxiv.org","https://arxiv.org/abs/1810.11641","https://scholar.google.com/scholar?cites=11397679070718026301&as_sdt=2005&sciodt=0,5&hl=en",771,"2020-02-26 15:55:41","","","","",,,,,3,1.50,1,4,2,"Person re-identification involves the recognition over time of individuals captured using multiple distributed sensors. With the advent of powerful deep learning methods able to learn discriminant representations for visual recognition, cross-modal person re …"
3,"Y Yuan, J Zhang, Q Wang","Bike-person re-identification: A benchmark and a comprehensive evaluation",2018,"IEEE Access","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8476557/","https://scholar.google.com/scholar?cites=16997654147396970847&as_sdt=2005&sciodt=0,5&hl=en",772,"2020-02-26 15:55:41","","","","",,,,,3,1.50,1,3,2,"Existing person re-identification (re-id) datasets only consist of pedestrian images, which are far more behind what the real surveillance system holds. As investigated a real camera in a whole daytime, we find that there are more than 40% persons are riding bikes rather than …"
3,"L Hu, C Hong, Z Zeng, X Wang","Two-stream person re-identification with multi-task deep neural networks",2018,"Machine Vision and Applications","Springer","https://link.springer.com/article/10.1007/s00138-018-0915-1","https://scholar.google.com/scholar?cites=9177660283183764568&as_sdt=2005&sciodt=0,5&hl=en",773,"2020-02-26 15:55:41","","","","",,,,,3,1.50,1,4,2,"Person re-identification (re-id) with images is very useful in video surveillance to find specific targets. However, it is challenging due to the complex variations of human poses, camera viewpoints, lighting, occlusion, resolution, background clutter and so on. The key to tackle …"
3,"P Khorramshahi, N Peri, A Kumar, ...","Attention driven vehicle re-identification and unsupervised anomaly detection for traffic understanding",2019,"Proc. CVPR …","openaccess.thecvf.com","http://openaccess.thecvf.com/content_CVPRW_2019/papers/AI%20City/Khorramshahi_Attention_Driven_Vehicle_Re-identification_and_Unsupervised_Anomaly_Detection_for_Traffic_CVPRW_2019_paper.pdf","https://scholar.google.com/scholar?cites=9534959129550719968&as_sdt=2005&sciodt=0,5&hl=en",774,"2020-02-26 15:55:41","PDF","","","",,,,,3,3.00,1,4,1,"Vehicle re-identification and anomaly detection are useful tools in traffic analytics applications. Vehicle reidentification is particularly challenging due to variations in viewpoint, illumination and occlusion. Moreover, the reality of multiple vehicles having the …"
3,"A Bhuiyan, B Mirmahboub, A Perina, ...","Person re-identification using robust brightness transfer functions based on multiple detections",2015,"… Conference on Image …","Springer","https://link.springer.com/chapter/10.1007/978-3-319-23234-8_42","https://scholar.google.com/scholar?cites=8304950887158619168&as_sdt=2005&sciodt=0,5&hl=en",776,"2020-02-26 15:55:41","","","","",,,,,3,0.60,1,4,5,"Re-identification systems aim at recognizing the same individuals in multiple cameras and one of the most relevant problems is that the appearance of same individual varies across cameras due to illumination and viewpoint changes. This paper proposes the use of …"
3,"Y Li, T Zhang, L Duan, C Xu","A Unified Generative Adversarial Framework for Image Generation and Person Re-identification",2018,"Proceedings of the 26th ACM international …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3240508.3240573","https://scholar.google.com/scholar?cites=13448551892607735861&as_sdt=2005&sciodt=0,5&hl=en",777,"2020-02-26 15:55:41","","","","",,,,,3,1.50,1,4,2,"Person re-identification (re-id) aims to match a certain person across multiple non-overlapping cameras. It is a challenging task because the same person's appearance can be very different across camera views due to the presence of large pose variations. To …"
3,"TB Nguyen, TL Le, DD Nguyen, DT Pham","A reliable image-to-video person re-identification based on feature fusion",2018,"Asian conference on intelligent …","Springer","https://link.springer.com/chapter/10.1007/978-3-319-75417-8_41","https://scholar.google.com/scholar?cites=2630387260549090111&as_sdt=2005&sciodt=0,5&hl=en",779,"2020-02-26 15:55:41","","","","",,,,,3,1.50,1,4,2,"This paper proposes a novel feature-fusion frame work for the image-to-video person re-identification. In this framework, we formulate person re-id problem as a classification-based information retrieval where a person appearance model is learned in the training phase and …"
