Cites,Authors,Title,Year,Source,Publisher,ArticleURL,CitesURL,GSRank,QueryDate,Type,DOI,ISSN,CitationURL,Volume,Issue,StartPage,EndPage,ECC,CitesPerYear,CitesPerAuthor,AuthorCount,Age,Abstract
0,"A Hasanova","Pedestrian detection in urban context",,"pdfs.semanticscholar.org","","https://pdfs.semanticscholar.org/e82c/a3eb95e4deab7270c8d048c9b5922557932a.pdf","",619,"2020-02-26 15:05:22","PDF","","","",,,,,0,0.00,0,1,,"… attention to false detections of really far from pedestrians and occlusion problems. For the future work, one of the main goals is to integrate this algorithm to video frames at night and daytime, as well. VIII. CONCLUSION The main purpose of this project is pedestrian detection at …"
0,"B Zhang, K Guo, Y Yang, J Guo, X Zhang, X Hu…","Pedestrian Detection Based on Deep Neural Network in Video Surveillance",2018,"… , Signal Processing, and …","Springer","https://link.springer.com/chapter/10.1007/978-981-13-6508-9_15","",626,"2020-02-26 15:05:22","","","","",,,,,0,0.00,0,7,2,"… component of machine vision, pedestrian detection still has lots of challenges in the progress of research, such as occlusion, variations, and outdoor environment. Several attempts have been made to improve the performance of the detecting of pedestrians under video …"
0,"ME Abari, A Naghsh-Nilchi","Toward a pedestrian detection method by various feature combinations",2019,"International Journal of …","content.iospress.com","https://content.iospress.com/articles/international-journal-of-knowledge-based-and-intelligent-engineering-systems/kes190411","",636,"2020-02-26 15:05:22","","","","",,,,,0,0.00,0,2,1,"… In particular, when the population grows dramatically, occlusion and missing of body parts … nature of human's body in comparison with rigid objects, make pedestrian detection more … Pedestrians may appear in different colored clothing and even carry accessories like backpack …"
0,"S Das, PSR Kishore, U Bhattacharya","An End-to-End Framework for Unsupervised Pose Estimation of Occluded Pedestrians",2020,"arXiv preprint arXiv:2002.06429","arxiv.org","https://arxiv.org/abs/2002.06429","",639,"2020-02-26 15:05:22","","","","",,,,,0,0.00,0,3,1,"… 1) A novel end-to-end framework for entire pose estima- tion of occluded pedestrians in an unsupervised manner. To the best of our knowledge, this is the first such an attempt. (2) Existing pedestrian pose estimation study [12] did not consider person-to-person occlusion …"
0,"H Chen, X Li, Y Zheng, L Lv","A Robust Multi-Pedestrians Tracker Based on the Improved MDP Strategy",2018,"2018 5th IEEE International …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8691155/","",642,"2020-02-26 15:05:22","","","","",,,,,0,0.00,0,4,2,"… It is also our next step to further optimize data association to deal with pedestrian occlusion and crossover issues … 5 Conclusions We presented a global tracker for multi-pedestrians tracking, that integrates Gaussian filter and MDP tracker …"
0,"NJ Karthika, S Chandran","Recent Developments in Pedestrian Detection Using Deep Learning",2019,"2019 International Conference on …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8974538/","",649,"2020-02-26 15:05:22","","","","",,,,,0,0.00,0,2,1,"… to estimate the visibility of body parts and used their semantic information to support the existence of pedestrian with occlusion … a high chance of producing duplicated detections and inaccurate localisation problems in the anchor boxes that are between pedestrians in the …"
0,"X Dai, R Du, H Zhou","Zero-shot Learning based Pedestrian Parsing",,"duruofei.com","","https://duruofei.com/papers/Dai_Zero-ShotLearningBasedPedestrianParsing_2015.pdf","",652,"2020-02-26 15:05:22","PDF","","","",,,,,0,0.00,0,3,,"… indoor person parsing, it remains a challenging problem due to varying luminance, occlusion and clothing … Given a low-resolution pedestrian image from surveillance camera, our target is to parse the … 1][2], Bayesian network[3][4] or deep neural network[5] to parse pedestrians …"
0,"P Yu, Y Zhao, J Zhang, X Xie","Pedestrian detection using multi-channel visual feature fusion by learning deep quality model",2019,"Journal of Visual Communication and Image …","Elsevier","https://www.sciencedirect.com/science/article/pii/S1047320319301944","",657,"2020-02-26 15:05:22","","","","",,,,,0,0.00,0,4,1,"… The evaluation was conducted under the reasonable settings of pedestrian scale 50 pixels or higher, and occlusion ratio of 35% or lower. 3.1.3. Implementation details … The each minibatch size is 128. The average aspect ratio of pedestrians is indicated in Ref …"
0,"Q Xia","Pedestrian Monitoring and Identification Method Based on Multi-feature Synergetic Double-layer Composite Structure.",2016,"International Journal of Simulation--Systems, Science …","ijssst.info","http://ijssst.info/Vol-17/No-5/paper13.pdf","",658,"2020-02-26 15:05:22","PDF","","","",,,,,0,0.00,0,1,4,"… to comprehensively judge the confidence coefficient of each part so as to judge whether the targets are pedestrians or not … three key parts of human body, so this algorithm is inapplicable to the complicated scenarios with large pedestrian volume and severe occlusion …"
0,"S Thornton","Autonomous Vehicle Speed Control for Safe Navigation of Occluded Pedestrian Crosswalk",2018,"arXiv preprint arXiv:1802.06314","arxiv.org","https://arxiv.org/abs/1802.06314","",659,"2020-02-26 15:05:22","","","","",,,,,0,0.00,0,1,2,"… a pedestrian crossing is handled by a different perception algorithm specifically designed to detect pedestrians … Additionally, the vehicle should not drive fast when it cannot see the pedestrian … fast cost: The cost to deter the vehicle from speeding around the occlusion because it …"
0,"C Shen, X Zhao, X Fan, X Lian, F Zhang…","Multi-receptive field graph convolutional neural networks for pedestrian detection",2019,"IET Intelligent Transport …","IET","https://digital-library.theiet.org/content/journals/10.1049/iet-its.2018.5618","",662,"2020-02-26 15:05:22","","","","",,,,,0,0.00,0,6,1,"… As pointed out by [ 16 ], another main challenge of pedestrian detection is occlusion. In real world scenes such as streets, people always walk or stand together and may be occluded by vehicles or other pedestrians in the high probability …"
0,"DRJCN Alexandre, BG Carneirob","Improving the performance of pedestrian detectors using convolutional learning",,"cs.adelaide.edu.au","","https://cs.adelaide.edu.au/~carneiro/publications/PR-2016.pdf","",669,"2020-02-26 15:05:22","PDF","","","",,,,,0,0.00,0,2,,"… For instance, the high variability that characterizes the pedestrians projections on the camera image plane; the appearance of a pedestrian on the … Another difficulty inherent to this problem is occlusion, which has received special attention in the community, giving rise to …"
0,"J Zhang, Z Ma, N Nuermaimaiti","A Pedestrian Detection Model Based on Binocular Information Fusion",2019,"2019 28th Wireless and …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/8770601/","",672,"2020-02-26 15:05:22","","","","",,,,,0,0.00,0,3,1,"… However, many factors, such as complex real-time scenes, different pedestrian dresses, different illumination intensity, mutual occlusion of pedestrians, and a large number of calculations hindering real-time, have become the main reasons for restricting the …"
0,"M Deng, J He","Multi-Level Feature Learning for Pedestrian Attribute Recognition",2019,"Proceedings of the 2019 3rd High Performance …","dl.acm.org","https://dl.acm.org/doi/abs/10.1145/3341069.3342967","",681,"2020-02-26 15:05:22","","","","",,,,,0,0.00,0,2,1,"… of relevant body parts. The algorithm proposed in [18] works out attribute recognition with various views of pedestrian in each image. In order to address low resolution and occlusion issues, Page 2. top prediction . îi * CO) Il A …"
0,"A Baruah, AB Kandali","Pedestrian Detection Based On Opencv and Tensor Flow",,"ijrar.com","","https://www.ijrar.com/upload_issue/ijrar_issue_979.pdf","",687,"2020-02-26 15:05:22","PDF","","","",,,,,0,0.00,0,2,,"… pedestrian detection includes a wide variety of challenges— change in illumination, occlusion, intra class … Pedestrian detection is a very essential problem that remains a widespread domain of … The results we get from detecting pedestrians can be used as important cues to …"
0,"G Lingkang","Pedestrian Detection Based on Informed Haar-like Features and Switchable Deep Network",2016,"Information Systems and Signal Processing …","clausiuspress.com","https://www.clausiuspress.com/article/33.html","",688,"2020-02-26 15:05:22","","","","",,,,,0,0.00,0,1,4,"… Abstract: As pedestrians usually appear up-right in image or video data, we … Experimental results on many pedestrian datasets show that the proposed algorithm significantly improves the … that it is robust and accurate against cluttered dynamical background, occlusion and the …"
0,"Z Huang, ZH Feng, F Yan, J Kittler, XJ Wu","Robust Pedestrian Detection for Semi-automatic Construction of a Crowded Person Re-Identification Dataset",2018,"International Conference on …","Springer","https://link.springer.com/chapter/10.1007/978-3-319-94544-6_7","",690,"2020-02-26 15:05:22","","","","",,,,,0,0.00,0,5,2,"… However, the crowd occlusion, remains a significant challenge in pedestrian detection. Wang et al. [15] argued that 26.4% of all pedestrians in CityPersons [18] have a considerable overlap with another pedestrian, severely harming the performance of pedestrian detectors …"
0,"J Sullivan, K Sentoff","Vermont Bicycle and Pedestrian Counting Program",,"vtrans.vermont.gov","","http://vtrans.vermont.gov/sites/aot/files/planning/documents/planning/Research/Poster%20Bike%20Ped.pdf","",691,"2020-02-26 15:05:22","PDF","","","",,,,,0,0.00,0,2,,"… correction factor of 1.16 to account for occlusion, but this factor is affected greatly by the social context of the pedestrian activity at the site – occlusion is more prevalent when pedestrians travel together in large groups. • Strava Metro data tracks about 0.8% of …"
0,"SM Yoon, J Song, KS Hahn…","Simultaneous detection of pedestrians, pose, and the camera viewpoint from 3D models",2015,"… Conference on Information …","ieeexplore.ieee.org","https://ieeexplore.ieee.org/abstract/document/7354500/","",692,"2020-02-26 15:05:22","","","","",,,,,0,0.00,0,4,5,"… of the histogram of orientation from diffusion tensor fields is that it is very robust against partial occlusion, translation, and … General HoG feature based pedestrian detection system requires positive and negative samples to correctly classify the pedestrians from other objects …"
0,"FB Tesema, H Wu, M Chen, J Lin, W Zhu, K Huang","Hybrid Channel Based Pedestrian Detection",2020,"Neurocomputing","Elsevier","https://www.sciencedirect.com/science/article/pii/S0925231220300369","",694,"2020-02-26 15:05:22","","","","",,,,,0,0.00,0,6,1,"… densely annotated with the bounding boxes of pedestrian instances. There are totally 350,000 bounding boxes of about 2,300 unique pedestrians labeled in 250,000 frames. Various evaluation settings have been defined based on height and fraction of occlusion of pedestrians …"
0,"AC Jiménez, J Anzola, A Jimenez-Triana","Pedestrian counting estimation based on fractal dimension",2019,"Heliyon","Elsevier","https://www.sciencedirect.com/science/article/pii/S2405844018347662","",704,"2020-02-26 15:05:22","HTML","","","",,,,,0,0.00,0,3,1,"… In the case of [15] the intelligent algorithm uses a “visual regressor” that diminishes the impact of pedestrian occlusion and dynamic change in the distribution of pedestrians in the environment, for which its implementation requires a high level of computational capacity …"
0,"Y Zheng, IH Izzat, S Ziaee","GFD-SSD: Gated Fusion Double SSD for Multispectral Pedestrian Detection",2019,"arXiv preprint arXiv:1903.06999","arxiv.org","https://arxiv.org/abs/1903.06999","",706,"2020-02-26 15:05:22","","","","",,,,,0,0.00,0,3,1,"… occlusion of pedestrians … images are more robust to the interferences produced by lighting conditions, headlights and traffic signals, pedestrians are more … With the availability of KAIST multispectral pedestrian detection dataset [5], many state-of-the-art studies demonstrated that …"
